date,locality,state,location_detail,online,type,title,macroevent,actors,organizations,participants,claims,valence,issues,issues_major,size_text,size_low,size_high,size_mean,size_cat,arrests,arrests_any,injuries_crowd,injuries_crowd_any,injuries_police,injuries_police_any,property_damage,property_damage_any,chemical_agents,participant_measures,police_measures,participant_deaths,police_deaths,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,source_9,source_10,source_11,source_12,source_13,source_14,source_15,source_16,source_17,source_18,source_19,source_20,source_21,source_22,source_23,source_24,source_25,source_26,source_27,source_28,source_29,source_30,notes,lat,lon,resolved_locality,resolved_county,resolved_state,fips_code
2020-08-22,Goshen,IN,Pike St,0,demonstration,NA,NA,MoveOn,NA,NA,"in support of U.S. Postal Service, for voting rights, for resignation of Postmaster General Louis DeJoy, against President Trump, protect postal workers, don't mess with my mail",1,democracy; labor; presidency,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0,0,NA,NA,NA,NA,NA,https://act.moveon.org/event/save-the-post-office-attend/,https://www.goshennews.com/news/race-and-mask-politics-at-forefront-of-year-of-protests/article_82e4d46a-4acc-11eb-a577-1fd42be40248.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Save the Post Office Saturday,41.582272,-85.834438,Goshen,Elkhart County,IN,18039
2023-04-26,New York,NY,"KKR & Co. Inc., 30 Hudson Yards, Manhattan",0,demonstration,NA,NA,NA,NA,NA,"against KKR & Co. Inc. private equity company's investments in fossil fuel projects, for urgent climate action, arrest the climate criminals!, arrest Henry Kravis!",1,banking and finance; energy; environment,banking and finance; energy; environment,NA,NA,NA,NA,0,unspecified,1,NA,0,NA,0,NA,0,0,hung banner in lobby; shouted; drums and whistles outside,called to scene,NA,NA,https://twitter.com/nychange/status/1651262421892231169,https://twitter.com/nychange/status/1651282388880699392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private security scuffled with protester(s) hanging banner,40.7127753,-74.0059728,New York,NA,NY,36061
2020-06-21,Branson,MO,76 Country Boulevard; near Dixie Outfitters,0,protest,NA,20200621-branson-confederacy,general protesters,NA,NA,"against display of Confederate flag in local store, against racist police",1,policing; racism,NA,more than 65,65,65,65,1,0.0,0,0.0,0,0.0,0,0.0,0,0,NA,NA,NA,NA,https://www.ky3.com/content/news/Protesters-counter-protesters-gather-in-Branson-discuss-Confederate-flag-571413461.html,https://www.news-leader.com/picture-gallery/news/local/ozarks/2020/06/22/branson-sees-protests-near-dixie-outfitters/3233876001/,https://www.news-leader.com/story/news/local/ozarks/2020/06/22/branson-black-lives-matter-protest-dixie-outfitters-missouri/3234625001/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.643673,-93.218514,Branson,Taney County,MO,29213
2021-04-17,Oklahoma City,OK,Oklahoma State Capitol,0,rally,NA,NA,Burmese community leaders; students; The Spero Project,NA,Burmese community leaders; students; The Spero Project,"against military coup in Myanmar, for democracy and human rights",0,democracy; foreign affairs; military,democracy; foreign affairs; military,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.oudaily.com/news/it-is-crucial-for-me-and-the-international-communities-to-do-our-parts-ou-students/article_7595d25e-9ed8-11eb-a2ba-7bcb9f62185d.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4675602,-97.5164276,Oklahoma City,Oklahoma County,OK,40109
2018-04-15,Los Angeles,CA,Pershing Square,0,protest,NA,NA,Tax March,NA,NA,Protesting GOP tax plan,1,taxes,NA,FB 123,123,123,123,2,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://www.facebook.com/events/283508852184902/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.052234,-118.243685,Los Angeles,Los Angeles County,CA,06037
2023-09-25,Dover,NH,Central Ave and Indian Brook Drive,0,rally,Anti-Mandate Rally,NA,NA,NA,NA,"against coronavirus mask and vaccination mandates, for freedom, for medical choice",2,civil rights; covid; healthcare,civil rights; covid; healthcare,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://nhpatriothub.org/events-calendar/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anti-Mandate Rally every Monday,43.197862,-70.87367,Dover,Strafford County,NH,33017
2023-09-28,Grand Junction,CO,Primary Care Partners Building,0,rally,Let's Beat Breast Cancer,NA,Physicians Committee for Responsible Medicine,Physicians Committee for Responsible Medicine,NA,"in honor of Breast Cancer Awareness Month, for preventing breast cancer, for vegan diet",0,healthcare,healthcare,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.pcrm.org/letsbeatbreastcancer/rallies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Let's Beat Breast Cancer,39.063871,-108.550649,Grand Junction,Mesa County,CO,08077
2019-11-16,Buffalo,NY,Bidwell Pkwy and Elmwood Ave,0,vigil,NA,NA,Women in Black,Women in Black,NA,for peace,0,military,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://spectrumlocalnews.com/nys/buffalo/news/2022/03/05/buffalo-groups-hold-peace-vigil-for-ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,every Saturday since war in Iraq,42.886447,-78.878369,Buffalo,Erie County,NY,36029
2022-10-08,Myrtle Beach,SC,Chapin Park,0,counter-protest,NA,20221008-myrtlebeach-wwave,Illuminate CCU; college students,Illuminate CCU,college students,"against abortion, for fetal personhood, women's rights begin in the womb, equal rights for ALL humans [fetus], am i not a person and a brother? [fetus]",2,reproductive rights; women's rights,reproductive rights,count video,2,2,2,1,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://action.womensmarch.com/events/women-s-wave-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.68906,-78.886694,Myrtle Beach,Horry County,SC,45051
2019-07-12,Honolulu,HI,Kalanimoku Building,0,protest,NA,NA,general protestors,NA,NA,Against development; other,0,development,NA,nearly 100,100,100,100,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.khon2.com/local-news/tmt-protesters-forge-ahead-in-the-fight-to-save-mauna-kea/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.306944,-157.858333,Honolulu,Honolulu County,HI,15003
2024-04-25,Denver,CO,"Tivoli Quad, Auraria Campus",0,demonstration,Auraria Gaza Solidarity Encampment,NA,Denver SDS; Colorado Palestine Coalition; Veterans for Peace; Denver Communists; Bread & Roses Legal Center; About Face; Climatique; Coffee Revolution; Denver Socialist Collective; students; elected officials; community members,Denver SDS; Colorado Palestine Coalition; Veterans for Peace; Denver Communists; Bread & Roses Legal Center; About Face; Climatique; Coffee Revolution; Denver Socialist Collective,students; elected officials; community members,"for divesting University of Colorado from Israel, for refusing grants to University of Colorado from U.S. military contractors, for ending study abroad programs in Israel, for a university statement condemning Israel's genocidal actions, for disclosure of university investments, for university president meeting with student organizers, for Palestinian liberation, Palestine flag, end U.S. aid to Israel, end the occupation now, Gaza Solidarity Encampment / divest now, stop the world for Gaza, from the river to the sea Palestine will be free, I don't condemn Hamas, end the aid / no more funds, settler colonialism is genocide, fight against tyranny, globalize the intifada, Communist flag, veterans demand ceasefire, money for schools and not for bombs",0,banking and finance; democracy; education; foreign affairs; military; presidency; racism,banking and finance; education; foreign affairs; military; presidency; racism,100; more than 100; 250; several hundred,100,300,200,2,NA,0,NA,0,NA,0,NA,0,0,encampment; prayer,NA,NA,NA,https://twitter.com/copalestineco/status/1783332310231744909,https://twitter.com/DenverSDS/status/1783590449774497951,https://twitter.com/DenverSDS/status/1783590844848603557,https://twitter.com/copalestineco/status/1783592572440526904,https://www.instagram.com/p/C6M3ueGrVKG/?img_index=10,https://twitter.com/hemrylarson/status/1783662503920037975,https://www.instagram.com/p/C6NK82qMCcd/,https://www.denverpost.com/2024/04/25/israel-gaza-palestine-protest-denver-auraria-campus/,https://www.instagram.com/p/C6PBDB9LasN/?img_index=5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Auraria Gaza Solidarity Encampment feat. state legislators Elisabeth Epps and Tim Hernandez,39.739236,-104.990251,Denver,Denver County,CO,08031
2024-03-02,Des Moines,IA,Good Park,0,vigil,Honor Aaron Bushnell,NA,PSL; Central Iowa DSA; veterans,PSL; Central Iowa DSA,veterans,"in remembrance of Aaron Bushnell, against genocide in Gaza, for Palestinian liberation, Palestine flag, cease fire now, stop the genocide, we condemn slaughter in Gaza, resistance against occupation is a human right",0,foreign affairs,foreign affairs,count pic,100,120,110,2,NA,0,NA,0,NA,0,NA,0,0,memorial display; at least one veteran burned their uniform,NA,NA,NA,https://twitter.com/DesMoinesBLM/status/1762892715816014017,https://twitter.com/DSM_DSA/status/1764423267928985911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Honor Aaron Bushnell,41.586835,-93.624959,Des Moines,Polk County,IA,19153
2019-06-13,Paramus,NJ,Route 17,0,protest,NA,NA,educators,NA,NA,protest pension cuts,0,labor,NA,hundreds,200,200,200,2,0.0,0,0.0,0,0.0,0,0.0,0,NA,NA,NA,NA,NA,https://pix11.com/2019/06/13/paramus-teachers-protest-proposed-pension-cuts-health-care-premium-increases/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9445428,-74.0754189,Paramus,Bergen County,NJ,34003
2022-07-22,Jaffrey,NH,Main St and Peterborough St,0,demonstration,NA,NA,Fridays for Future Jaffrey,Fridays for Future Jaffrey,NA,for climate action,1,environment,environment,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,https://www.facebook.com/groups/813917632784030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"every Friday since November 27, 2020",42.8139651,-72.0231238,Jaffrey,Cheshire County,NH,33005
2021-10-26,Portland,OR,"Blanchard Education Service Center, 501 N Dixon St",0,rally; direct action,Stand Up for Parents and Students,NA,Free Oregon; People's Rights; Proud Boys; COPS NW,Free Oregon; People's Rights; Proud Boys; COPS NW,NA,"against COVID-19 vaccination mandate for school children, for medical freedom, against vaccinations, for racism",2,civil rights; covid; education; healthcare; racism,civil rights; covid; education; healthcare; racism,about 75; about 100,75,100,88,1,NA,0,NA,0,NA,0,NA,0,0,disrupted school board meeting by refusing to wear masks in meeting room; verbally harassed board members; conducted shadow meeting in lobby,security officers on scene; asked protesters to wear masks in building,NA,NA,https://www.instagram.com/p/CVd6B2NvxXA/?utm_source=ig_web_copy_link,https://twitter.com/Johnnthelefty/status/1453174527261773825,https://twitter.com/MrOlmos/status/1453184676009414656,https://twitter.com/MrOlmos/status/1453163542387953664,https://twitter.com/decomposetobone/status/1453180452722728965,https://twitter.com/PDocumentarians/status/1453176172364251138,https://www.oregonlive.com/education/2021/10/unmasked-anti-vax-protesters-shut-down-portland-school-board-meeting.html,https://twitter.com/SmileItsNathan/status/1453431109627232263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stand Up for Parents and Students school board suspended meeting, then switched to virtual format in response to disruptions",45.515232,-122.6783853,Portland,Multnomah County,OR,41051
2020-12-05,Chapel Hill,NC,University of North Carolina,0,counter-protest,NA,20201205-unc-racism,general protesters,NA,NA,"against racism, against fascism",1,democracy; racism,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0,0,NA,NA,NA,NA,NA,https://twitter.com/AylingLindsay/status/1335232360527310850,https://twitter.com/UNC_Alerts/status/1335228976193822722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,verbal clashes between protesters and counter-protesters,35.9132,-79.055845,Chapel Hill,Orange County,NC,37135
2020-02-14,Houston,TX,Union Pacific Englewood Rail yard,0,protest,NA,NA,community protestors,NA,NA,anti pollution from rail yard,0,environment,NA,dozens,24,24,24,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,https://www.houstonchronicle.com/business/article/Residents-protest-Union-Pacific-rail-yard-s-15057657.php,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.760427,-95.369803,Houston,Harris County,TX,48201
