event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN4050,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Hong Kong Labour Party; Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HK01,Subnational,"On 4 June 2020, nearly 300 people (including the chairperson of Labour Party) gathered for a candlelight vigil at Sai Ying Pun MTR station in Central and Western District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year. At Statue Square in the same district, more than 50 people participated in a candlelight vigil. They chanted anti-ELAB slogans.",0,crowd size=at least 350,1611094732
CHN4055,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,HK01,Subnational,"On 4 June 2020, many people gathered for a candlelight vigil under the overhead bridge in Mei Foo Sun Chuen, Sham Shui Po District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year.",0,crowd size=many,1611094732
CHN4048,04 June 2020,2020,1,Strategic developments,Strategic developments,Other,Government of China (2017-) Hong Kong Special Administrative Region,NA,1,NA,NA,0,10,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,HKFP,Subnational,"On 4 June 2020, the Hong Kong legislature passed the controversial national anthem bill criminalising insults of the Chinese national anthem, where offenders who are found guilty could be fined up to HKD 50,000 or face three years in prison. The bill had sparked several protests across Hong Kong since it was first added into Annex III of Hong Kong's Basic Law by the central government in 2017. During the meeting, pro-democracy legislators made a last-minute demonstration in bid to stall proceedings, holding placards and dropping a container of foul-smelling liquid in the Legislative Council. Firefighters and police officers sent in to investigate said dead insects were found in the liquid, but no poisonous gas was detected. The legislators who dropped the liquid were forcibly removed from the hall by security guards. Most pro-democracy legislators refused to take part in the ballot.",0,NA,1611094732
CHN4063,04 June 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (China),NA,5,Police Forces of China (2017-) Hong Kong Police Force,NA,1,15,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,HKFP,Subnational,"On 4 June 2020, more than 200 people gathered outside Langham Place in Yau Tsim Mong District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Incident. Many people held placards, sang songs, and chanted slogans calling for Hong Kong independence. Around 9pm, as people exited the scene, some demonstrators attempted to block Argyle Street by throwing objects onto the street. Several plainclothes police officers emerged from the crowd to push demonstrators onto the grounds, before firing pepper spray towards the crowd who hurled water bottles and debris at them. More than 50 riot police then arrived at the scene to cordon off parts of the thoroughfare. 4 men were arrested. Earlier at 7pm, about 30 people also held a candlelight vigil at the Hong Kong Cultural Centre.",0,crowd size=more than 200,1611094732
CHN4057,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Tuen Mun,NA,Hong Kong - Tuen Mun,22.392,113.975,1,Inmediahk.net,Subnational,"On 4 June 2020, more than 500 people (including district councillors) held a candlelight vigil in Tuen Mun Park in Tuen Mun District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. They sang pro-democracy songs, chanted anti-ELAB slogans, and slogans calling for Hong Kong independence. More than a dozen riot police officers were stationed across the road from the park but did not intervene. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year.",0,crowd size=more than 500,1611094733
CHN4054,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sha Tin,NA,Hong Kong - Sha Tin,22.378,114.198,1,Ming Pao,Subnational,"On 4 June 2020, about 40 people gathered around a street station for a candlelight vigil at City One Shatin in Sha Tin District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. In the same district, about 100 people formed a human chain, holding up their mobile phones' flashlights. Some people chanted anti-ELAB slogans and slogans calling for Hong Kong independence. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year.",0,crowd size=about 40,1611094734
CHN4053,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Government of China (2017-) Hong Kong Special Administrative Region; Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwun Tong,NA,Hong Kong - Kwun Tong,22.311,114.223,1,Ming Pao,Subnational,"On 4 June 2020, about 200 people (including district councillors) held a candlelight vigil at the Kwun Tong Promenade in Kwun Tong District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. They broadcasted the anti-ELAB protest anthem 'Glory to Hong Kong' during the event, while some people chanted anti-ELAB slogans. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year.",0,crowd size=about 200,1611094734
CHN4060,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yau Tsim Mong,NA,Hong Kong - Yau Tsim Mong,22.32,114.169,1,RTHK,Subnational,"On 4 June 2020, 4 demonstrators held a 'Lunch with You' rally at Elements in Yau Tsim Mong District (Hong Kong). They held banners and chanted slogans and sang anti-ELAB songs, and also held up the gesture calling for the five demands. They also urged the public to participate in the candlelight vigil at Victoria Park to be held later in the evening in commemoration of the June 4th Tiananmen Square Protests.",0,crowd size=4,1611094735
CHN8580,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Civil Force (Hong Kong),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.281,114.16,1,Ta Kung Pao,Subnational,"On 4 June 2020, citizens from Tsuen Wan as well as groups including as Civil Force demonstrated outside the Consulate General of the United States, Hong Kong and Macau in Central and Western District (Hong Kong) to condemn the US government's interference in the internal affairs of China and Hong Kong, especially with the National Security Law in Hong Kong. They demanded apologies from the US for supporting anti-ELAB demonstrations and opposing the National Security Law.",0,crowd size=no report,1611094735
CHN4056,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Tsuen Wan,NA,Hong Kong - Tsuen Wan,22.371,114.113,1,The Stand News,Subnational,"On 4 June 2020, hundreds of people gathered at Sai Lau Kok Garden and Tsuen Wan Plaza in Tsuen Wan District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. They chanted anti-ELAB slogans as well as slogans calling for Hong Kong independence. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year.",0,crowd size=hundreds,1611094736
CHN4061,04 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Yuen Long,NA,Hong Kong - Yuen Long,22.445,114.023,1,The Stand News,Subnational,"On 4 June 2020, more than 200 people gathered for a candlelight vigil at +WOO mall in Yuen Long District (Hong Kong), in commemoration of the 31st anniversary of the 1989 Tiananmen Square Protests. They also had a 'Don't Forget June 4th' documentary screening during the event. Due to the police ban for people to gather at Victoria Park where it has been held annually, multiple events were instead held across different districts in Hong Kong this year.",0,crowd size=more than 200,1611094736
CHN4046,03 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Five Demands Movement,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Kwai Tsing,NA,Hong Kong - Kwai Tsing,22.367,114.133,1,HK01,Subnational,"On 3 June 2020, about 30 demonstrators held a 'Lunch with You' rally at Metroplaza in Kwai Tsing District (Hong Kong), to demonstrate against the enactment of the national security law in Hong Kong by the Chinese central government. They launched a march around the mall, chanted slogans and singing the anti-ELAB protest anthem 'Glory to Hong Kong'. Police were on alert at the scene but did not intervene.",0,crowd size=about 30,1611094732
CHN4045,03 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (Thailand),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.282,114.221,1,Inmediahk.net,Subnational,"On 3 June 2020, at least 8 members of the 'Kowloon City Redevelopment Concern Group' (including the deputy chairperson of the Thai Migrant Workers Union) demonstrated at the North Point government offices in Eastern District (Hong Kong), criticising the Urban Renewal Authority for failing to provide basic information on the redevelopment plan, and that the redevelopment plan and consultation process were marred by mistakes. They held placards and a banner with slogans in Thai and Chinese language, urging the authorities to pay attention to the needs of the community, and preserve the unique features of Kowloon City.",0,crowd size=at least 8,1611094733
CHN4047,03 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Sham Shui Po,NA,Hong Kong - Sham Shui Po,22.329,114.159,1,Ming Pao,Subnational,"On 3 June 2020, ahead of the 31st anniversary of the 1989 Tiananmen Square Protests, around 100 people demonstrated outside the Lai Chi Kok Reception Centre in Sham Shui Po District (Hong Kong). They lit candles and sang pro-democracy songs to mourn the victims, and express solidarity with anti-ELAB demonstrators who had been remanded. They held placards and waved 'Hong Kong independence' flags.",0,crowd size=around 100,1611094734
