event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN10673,2021-09-30,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (China),WWF: World Wildlife Fund; HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,Wen Wei Po (Print),Subnational,"Around 30 September 2021 (as reported), 4 representatives from the World Wildlife Fund and Hong Kong Federation of Trade Unions carried placards and held a press conference in Hong Kong to highlight that the 50-cent plastic bag levy had stagnated for years and no longer deterred plastic waste. They urged the government to step up the implementation of the waste reduction blueprint and increase the plastic charge as an economic incentive to reduce waste.",0,crowd size=4,1680633595
CHN10670,2021-09-29,2021,1,Strategic developments,Strategic developments,Other,Government of China (2017-) Hong Kong Special Administrative Region,DP: Democratic Party (Hong Kong); Lawyers (China),1,NA,NA,0,10,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,HKFP,Subnational,"Other: On 29 September 2021, ten elected pro-democracy district councilors, including the DP Vice-chair and an Umbrella Movement activist, were disqualified in Hong Kong after the Home Affairs Bureau ruled their oaths to uphold the Basic Law and bear allegiance to the Hong Kong government were 'invalid' without further explanation. One of the ousted councilors, also a barrister, was currently out on bail and facing national security charges over the democrats' informal primaries. A total of 17 district councilors had been ousted from their offices after their oaths were deemed invalid this month.",0,NA,1633446272
CHN10674,2021-09-26,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),SoCO: Society for Community Organization,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,HK01,Subnational,"On 26 September 2021, representatives of the Society for Community Organisation carried placards and held a press conference in Hong Kong, calling on Chief Executive to come up with a timetable in her upcoming policy address to eliminate so-called cage homes and cubicle homes.",0,crowd size=no report,1633446272
CHN10675,2021-09-26,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,The Stand News,Subnational,"On 26 September 2021, members of DAB carried placards and held a press conference in Hong Kong, calling on the government to step up efforts to solve the housing shortage. They suggested developing a new Home Ownership Scheme in the North district and invoking the Lands Resumption Ordinance for land acquisition to meet housing demand.",0,crowd size=no report,1633446272
CHN10668,2021-09-25,2021,1,Strategic developments,Strategic developments,Other,Civilians (China),The Alliance: Hong Kong Alliance in Support of Patriotic Democratic Movements of China,7,NA,NA,0,70,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,HKFP; Radio Free Asia,Subnational-International,"Other: On 25 September 2021, the Hong Kong Alliance in Support of Patriotic Democratic Movements of China voted to disband in Hong Kong following -months of political pressure from the authorities and a string of arrests of its leaders under the national security law. The group stands accused of acting as the agent of a foreign power, with three leaders arrested on suspicion of 'incitement to subvert state power,' and the group's assets frozen. Established in 1989, the group routinely attracted over 100,000 people to attend the now-banned annual 4 June vigils, commemorating victims of the crackdown, fighting for accountability from Beijing, advocating the democratization of China, and seeking an end to one-party rule for more than 30 years.",0,NA,1633446272
CHN10521,2021-09-24,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,HK01,Subnational,"On 24 September 2021, members of the IT People Association of Hong Kong, a member union of the Hong Kong Federation of Trade Unions, protested at the Apple Store in Causeway Bay, Wan Chai District (Hong Kong) (coded as Hong Kong - Wan Chai) against the company of dismissing more than 200 employees in batches on unreasonable grounds without any compensation.",0,crowd size=no report,1632841820
CHN10523,2021-09-24,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Islands,NA,Hong Kong - Islands,22.2874,113.9425,1,The Stand News,Subnational,"On 24 September 2021, 4 workers protested at Hong Kong Disneyland on Lantau Island, Hong Kong (coded as Hong Kong - Islands) to demand contractor fees and wage arrears owed by project and construction management companies, Scenario Cockram Limited and Projexasia.",0,crowd size=4,1632841821
CHN10522,2021-09-24,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,The Stand News,Subnational,"On 24 September 2021, representatives of the Cleaning Service Industry Workers Union and the Hong Kong Confederation of Trade Unions carried placards and held a press conference in Hong Kong. They protested the government for offering a contract to a cleaning company, a subsidiary of another cleaning company previously suspended from tendering due to violating the Occupational Safety and Health Ordinance.",0,crowd size=no report,1632841821
CHN10672,2021-09-24,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),DAB: Democratic Alliance for the Betterment and Progress of Hong Kong; Government of China (2017-) Hong Kong Special Administrative Region,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Wen Wei Po (Print),Subnational,"On 24 September 2021, a few DAB legislators protested at the Government Headquarters, Central district (Hong Kong) (coded to Hong Kong - Central and Western). They urged the government to set a timetable for reducing subdivided housing, shorten the 'vacuum period' after the passage of the subdivided rent control regulations, and expedite the implementation of the rules to prevent owners from taking the opportunity to squeeze subdivided households. The relevant bill would resume second reading in the Legislative Council in October.",0,crowd size=a few,1633446273
CHN10520,2021-09-22,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,Wen Wei Po (Print),Subnational,"On 22 September 2021, a few former employees of Apple company, representatives of the IT People Association of Hong Kong, and the Hong Kong Federation of Trade Unions carried placards and held a press conference and protested in Hong Kong against the company of dismissing more than 200 employees in batches on unreasonable grounds without any compensation.",0,crowd size=a few,1632841821
CHN10519,2021-09-22,2021,2,Strategic developments,Strategic developments,Other,Civilians (China),Lawyers (China); Students (China),7,NA,NA,0,70,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,HKFP; Radio Free Asia; South China Morning Post,Subnational-International,"Other: Around 22 September 2021 (between 21 - 24 September), the China Human Rights Lawyers Concern Group in Hong Kong announced on 21 September 2021 that it was in the process of disbanding after political denunciation and investigation by national security police amid a crackdown on public dissent and peaceful opposition in the city. The group, founded to support human rights lawyers on the mainland, had refused the data request by national security police on the deadline of data submission. On 24 September 2021, Student Politicism, a pro-democracy student group, announced its disbandment after four current and former members were arrested and charged under the national security law.",0,NA,1680633595
CHN10524,2021-09-19,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,AP,International,"On 19 September 2021, 4 activists from the League of Social Democrats protested near a polling station in Wan Chai, Hong Kong (coded as Hong Kong - Wan Chai) on the day of the Election Committee subsector ordinary elections. They criticized the 'small circle election' as having a pretense of representing public opinion.",0,crowd size=4,1632841820
CHN10525,2021-09-17,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,Wen Wei Po (Print),Subnational,"On 17 September 2021, members of a pro-Beijing citizen group, Apple Daily Fake News Monitoring Group, protested at the Police Headquarters in Wanchai district (Hong Kong) (coded as Hong Kong - Wan Chai) against Hong Kong Journalists Association. They accused the association as a political group as it 'smeared the government and defended anti-government media amid anti-extradition bill protest in 2019,' demanding police investigation into the association.",0,crowd size=no report,1632841821
CHN10503,2021-09-15,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),LSD: League of Social Democrats,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Wan Chai,NA,Hong Kong - Wan Chai,22.2776,114.175,1,China Aid,Other,"On 15 September 2021, four members of the League of Social Democrats and an elderly activist rallied outside the District Court in Wan Chai, Hong Kong (coded as Hong Kong - Wan Chai), ahead of a court session. They supported nine former opposition lawmakers and democracy activists who were sentenced to up to 10 months after they pleaded guilty to charges linked to 'illegal assembly' in connection with a banned vigil marking the 4 June anniversary of the 1989 Tiananmen massacre last year.",0,crowd size=5,1632240787
CHN10507,2021-09-15,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),NA,6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Central and Western,NA,Hong Kong - Central and Western,22.2811,114.1598,1,Ta Kung Pao,Subnational,"On 15 September 2021, a few people gathered and submitted petitions to Security Bureau at the Government Headquarters in Central district (Hong Kong) (coded as Hong Kong - Central and Western) to protest against the Hong Kong Confederation of Trade Unions for accusations that perceived violation of Hong Kong's national security law. They called on the government to disband the union and investigated for legal responsibility.",0,crowd size=a few,1632240788
CHN10496,2021-09-15,2021,1,Strategic developments,Strategic developments,Other,Government of China (2017-) Hong Kong Special Administrative Region,DP: Democratic Party (Hong Kong),1,NA,NA,0,10,NA,156,East Asia,China,Hong Kong,NA,NA,Hong Kong,22.3222,114.177,3,HKFP,Subnational,"Other: On 15 September 2021, seven elected pro-democracy district councilors, including a DP member, were disqualified in Hong Kong after the Home Affairs Bureau ruled their oaths to uphold the Basic Law and bear allegiance to the Hong Kong government were 'invalid' without further explanation. Two of the ousted councilors were currently facing trial under the national security law, and the other five offered their offices to be used as polling stations during the primary elections. They were among the first group of district councilors required to take the pledge, since a new oath-taking bill had passed in May 2021.",0,NA,1633446272
CHN10500,2021-09-13,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (China),Labor Group (China),6,NA,NA,0,60,NA,156,East Asia,China,Hong Kong,Eastern,NA,Hong Kong - Eastern,22.2821,114.2213,1,HK01,Subnational,"On 13 September 2021, around 20 workers of a renovation project staged a sit-in at an architectural firm in Shau Kei Wan, Eastern district (Hong Kong) (coded to Hong Kong - Eastern) to demand wage arrears owed by Park Hotel Hong Kong. They held up placards and shouted slogans to express their demands.",0,crowd size=around 20,1632240787
